Hex_ID,Depth_m
749300,-0.628288103
749301,-0.732463213
749302,-0.800936213
749303,-0.865501095
749304,-0.914757173
749305,-0.938720245
749306,-0.935485995
749307,-0.872868887
749308,-0.842401924
749309,-0.783742423
749310,-0.748562085
749311,-0.773495229
749312,-0.896912041
749313,-0.935248582
749314,-1.11005579
749315,-1.671046838
749316,-2.025899597
749317,-2.458062172
749318,-2.965322779
749319,-3.401806602
749320,-3.396742376
749321,-3.711455143
749322,-3.893373399
749323,-3.705797639
749324,-3.238295943
749325,-3.274535591
749326,-3.046198366
749327,-2.854591166
749328,-2.816685049
749329,-2.88891814
749330,-3.257798241
749331,-3.540143507
749332,-3.659621098
749333,-3.791510722
749334,-3.871775299
749335,-3.840706847
749336,-3.758083983
749337,-3.536489951
749338,-3.431170216
749339,-3.473586523
749340,-3.492510949
749341,-3.502717303
749342,-3.515586575
749343,-3.561939269
749344,-3.658299957
749345,-3.79940617
749346,-3.940139149
749347,-4.060260306
749348,-4.156483212
749349,-4.234791513
749350,-4.296124107
749351,-4.424840087
749352,-4.708713748
749353,-4.874680943
749354,-4.982077295
749355,-5.038600008
749356,-5.089098669
749357,-4.893762337
749358,-5.251642236
749359,-5.449895833
749360,-5.55372496
749361,-5.583136537
749362,-5.4736002
749363,-5.158361884
749364,-4.867025887
749365,-4.747402084
749366,-5.08945795
749367,-5.324681964
749368,-5.598108298
749369,-5.796027612
749370,-5.578777501
749371,-5.347092805
749372,-5.540109512
749373,-6.416361259
749374,-7.561126268
749375,-8.607478098
749376,-9.225839191
749377,-9.021397018
749378,-9.131843765
749379,-9.370419319
749380,-9.681021872
749381,-9.511399667
749382,-8.980986113
749383,-8.590682611
749384,-9.001840654
749385,-9.380901819
749386,-9.521832751
749387,-9.573948175
749388,-9.849432523
749389,-10.20198658
749390,-10.57881242
749391,-10.97786016
749392,-11.40743859
749393,-11.78245756
749394,-11.96264074
749395,-12.05567693
749396,-11.70258452
749397,-11.86010747
749398,-11.94068394
749399,-12.41754554
749400,-12.78393247
749401,-12.80262203
749402,-12.55546502
749403,-12.79321912
749404,-13.13558775
749405,-13.0714219
749406,-13.5517856
749407,-14.35770734
749408,-14.45177486
749409,-15.62960761
749410,-15.94023517
749411,-15.90073641
749412,-15.4123232
749413,-14.94551681
749414,-14.10723077
749415,-12.6790319
749416,-12.18325635
749417,-10.99771825
749418,-7.611130774
749419,-4.715038943
749420,-2.471872957
749421,-0.833644028
749422,-2.12782E-06
751763,0
751764,0
751765,0
751766,0
751767,0
751768,0
751769,0
751770,0
751771,0
751772,0
751773,0
751774,0
751775,0
751776,0
751777,0
751778,0
751779,0
751780,0
751781,0
751782,0
751783,0
751813,0
751814,0
751815,0
751816,0
751821,0
751822,0
751823,0
751824,0
751825,0
751826,0
751843,0
751844,0
751847,0
751848,0
751849,0
751850,0
751851,-0.000368994
751852,-0.03977309
751853,-0.117705888
751854,-0.171791167
751855,-0.181051158
751856,-0.140921704
751857,-0.099678382
751858,-0.067920236
751859,-0.043394835
751860,-0.024906151
751861,-0.012807167
751862,-0.006436349
751863,-0.005477673
751864,-0.009077329
751865,-0.018079233
751866,-0.03186651
751867,-0.052077158
751868,-0.077539453
751869,-0.10769934
751870,-0.140220075
751871,-0.139125946
751872,-0.104820946
751873,-0.046146679
751874,-0.00464132
751875,-0.020263355
751876,-0.259859211
751877,-0.533804227
751878,-0.623955519
751879,-0.69908371
751880,-0.775859038
751881,-0.848935609
751882,-0.916054986
751883,-0.958980128
751884,-0.980927407
751885,-0.971185124
751886,-0.935247565
751887,-0.891479742
751888,-0.862439509
751889,-0.893722556
751890,-1.049182253
751891,-0.988200946
751892,-1.520739153
751893,-1.678382582
751894,-1.807677016
751895,-2.043211622
751896,-2.443056402
751897,-3.053595007
751898,-3.50322919
751899,-3.876970331
751900,-4.25381012
751901,-4.551433813
751902,-4.251677401
751903,-3.984959088
751904,-3.601628998
751905,-3.013349208
751906,-2.811436242
751907,-2.617803003
751908,-2.84155795
751909,-3.301821716
751910,-3.422272794
751911,-3.649701645
751912,-3.86296886
751913,-3.998764641
751914,-4.024690675
751915,-3.928607877
751916,-3.720578133
751917,-3.650160919
751918,-3.592394678
751919,-3.564682416
751920,-3.553730177
751921,-3.568481893
751922,-3.616139449
751923,-3.787778101
751924,-3.959519071
751925,-4.114203234
751926,-4.24526413
751927,-4.338896786
751928,-4.388660028
751929,-4.374908833
751930,-4.741603601
751931,-4.946986414
751932,-5.106134258
751933,-5.205782826
751934,-5.266629694
751935,-5.237333807
751936,-5.370198372
751937,-5.624812482
751938,-5.719646228
751939,-5.750990245
751940,-5.681789818
751941,-5.486013396
751942,-5.313995407
751943,-4.331988778
751944,-4.706019145
751945,-4.836933247
751946,-5.125687715
751947,-5.537046327
751948,-5.849204599
751949,-4.92929854
751950,-4.704445695
751951,-5.173384222
751952,-6.392789442
751953,-7.887855743
751954,-9.099828278
751955,-9.675443143
751956,-9.914990149
751957,-9.994663193
751958,-9.576530576
751959,-10.12740276
751960,-9.550742033
751961,-8.608114105
751962,-8.559130467
751963,-9.143507007
751964,-9.495737833
751965,-9.526416774
751966,-9.647984354
751967,-9.868445316
751968,-10.20577124
751969,-10.59022219
751970,-11.04503396
751971,-11.42542819
751972,-11.57914206
751973,-11.61738507
751974,-11.83507179
751975,-11.8758472
751976,-12.36353488
751977,-12.78400573
751978,-13.13152521
751979,-12.52028345
751980,-12.14157168
751981,-12.41174821
751982,-13.74936773
751983,-13.100312
751984,-13.64394277
751985,-13.3801891
751986,-13.89586577
751987,-14.41839201
751988,-14.84208243
751989,-15.17803401
751990,-15.56586151
751991,-15.89486584
751992,-15.93119037
751993,-14.23017792
751994,-12.37352264
751995,-12.36588241
751996,-10.41570377
751997,-7.83503513
751998,-5.629656372
751999,-3.373327235
752000,-1.329456497
752001,-0.102516035
752002,-0.21203842
752003,-0.041419052
754345,0
754346,0
754347,0
754348,0
754349,0
754350,0
754351,0
754352,0
754353,0
754354,0
754355,0
754356,0
754357,0
754358,0
754359,0
754360,0
754361,0
754396,0
754397,0
754398,0
754431,0
754432,0
754433,0
754434,-0.001298803
754435,-0.027852281
754436,-0.055342143
754437,-0.068169431
754438,-0.062419369
754439,-0.043312477
754440,-0.029877957
754441,-0.022231689
754442,-0.019658221
754443,-0.021700485
754444,-0.028186711
754445,-0.039817255
754446,-0.056126048
754447,-0.080157871
754448,-0.107339015
754449,-0.139048417
754450,-0.175208928
754451,-0.216582256
754452,-0.266108321
754453,-0.297769797
754454,-0.282432688
754455,-0.437422319
754456,-0.515384966
754457,-0.588221726
754458,-0.665387729
754459,-0.745791614
754460,-0.825698801
754461,-0.901219337
754462,-0.966313328
754463,-1.009902964
754464,-1.026124866
754465,-1.018758819
754466,-0.994472365
754467,-0.967998327
754468,-0.983304442
754469,-1.109917644
754470,-1.317607365
754471,-1.736569874
754472,-1.824437912
754473,-1.717108126
754474,-1.646731462
754475,-1.697919907
754476,-2.014085783
754477,-2.758183969
754478,-3.459832711
754479,-4.123492493
754480,-5.051801527
754481,-5.550814673
754482,-5.170414636
754483,-4.727950074
754484,-3.518950033
754485,-3.052792149
754486,-2.76086927
754487,-2.53897235
754488,-2.699827357
754489,-3.035262987
754490,-3.332618964
754491,-3.649199931
754492,-3.941072813
754493,-4.165437897
754494,-4.213289919
754495,-3.983868166
754496,-3.868655431
754497,-3.752295673
754498,-3.699933753
754499,-3.679033866
754500,-3.671836922
754501,-3.670537873
754502,-3.815630761
754503,-4.015500538
754504,-4.194127135
754505,-4.359718771
754506,-4.510618282
754507,-4.640613835
754508,-4.580187582
754509,-4.831459744
754510,-5.043668884
754511,-5.239578438
754512,-5.425035141
754513,-5.567053798
754514,-5.585113742
754515,-5.536365555
754516,-5.867719167
754517,-5.971802348
754518,-5.997569962
754519,-5.870849208
754520,-5.533526775
754521,-5.262114272
754522,-4.437018123
754523,-4.320494421
754524,-4.477249969
754525,-4.296143291
754526,-4.403226871
754527,-5.135287711
754528,-5.441832372
754529,-3.618639878
754530,-3.471736636
754531,-4.526227213
754532,-6.342518092
754533,-8.239433702
754534,-9.393903932
754535,-9.436356573
754536,-10.55023393
754537,-10.5379498
754538,-11.11575988
754539,-11.40106107
754540,-10.74106414
754541,-9.250601051
754542,-9.223332948
754543,-9.476709343
754544,-9.557954384
754545,-9.588013014
754546,-9.644843848
754547,-9.842187616
754548,-10.16277735
754549,-10.6127743
754550,-11.08423506
754551,-11.54546388
754552,-11.66956561
754553,-11.68045797
754554,-12.02885763
754555,-12.24511885
754556,-12.53417795
754557,-13.00780951
754558,-12.53480349
754559,-12.25537404
754560,-13.27767675
754561,-13.15049033
754562,-13.81577414
754563,-13.31898237
754564,-12.86947376
754565,-13.48148408
754566,-13.66957493
754567,-13.68762499
754568,-14.15384653
754569,-14.61952741
754570,-15.21863386
754571,-16.20092972
754572,-16.68541061
754573,-14.70519427
754574,-13.33995435
754575,-11.98731831
754576,-10.23125689
754577,-8.494668704
754578,-6.843064284
754579,-5.288776016
754580,-2.642740144
754581,-1.385216611
754582,-1.590832839
754583,-0.430855096
754584,-0.002248108
754586,0
756926,0
756927,0
756928,0
756929,0
756930,0
756931,0
756932,0
756933,0
756934,0
756935,0
756936,0
756937,0
757012,0
757013,0
757014,0
757015,0
757016,-0.002658581
757017,-0.015935742
757018,-0.026118464
757019,-0.032290473
757020,-0.031914987
757021,-0.031927793
757022,-0.036380481
757023,-0.041515044
757024,-0.02347339
757025,-0.007356753
757026,-0.043958804
757027,-0.10368803
757028,-0.16624563
757029,-0.206320255
757030,-0.250171285
757031,-0.299995224
757032,-0.355712372
757033,-0.416642737
757034,-0.482403839
757035,-0.553844864
757036,-0.631307396
757037,-0.713531738
757038,-0.799866366
757039,-0.88307277
757040,-0.960218424
757041,-1.021851726
757042,-1.064387284
757043,-1.088525345
757044,-1.092220759
757045,-1.088576578
757046,-1.104029123
757047,-1.180807358
757048,-1.334819251
757049,-1.734226558
757050,-2.088557546
757051,-1.750348975
757052,-1.426497521
757053,-1.149146718
757054,-1.07258533
757055,-1.571540557
757056,-2.292662093
757057,-3.181800263
757058,-4.236991669
757059,-5.339769997
757060,-6.128118388
757061,-4.704678239
757062,-3.431780935
757063,-3.319943866
757064,-2.926561773
757065,-2.539946709
757066,-2.51601503
757067,-2.610867089
757068,-2.890180273
757069,-3.223243373
757070,-3.610574091
757071,-4.025439466
757072,-4.356207067
757073,-4.367685727
757074,-4.030915585
757075,-3.860509126
757076,-3.812959412
757077,-3.821161237
757078,-3.83048218
757079,-3.818380012
757080,-3.885612245
757081,-4.136717267
757082,-4.305186635
757083,-4.460348676
757084,-4.617411182
757085,-4.785152978
757086,-4.847699451
757087,-4.899703835
757088,-5.125697017
757089,-5.305715099
757090,-5.517487056
757091,-5.762816849
757092,-6.022776563
757093,-5.914672696
757094,-6.188204256
757095,-6.261400951
757096,-6.310574112
757097,-6.250988795
757098,-6.003123111
757099,-5.553162785
757100,-4.780112006
757101,-4.246934958
757102,-4.520428729
757103,-4.260909977
757104,-3.927679445
757105,-3.649197315
757106,-4.439465357
757107,-2.450368165
757108,-1.726881657
757109,-2.394258944
757110,-3.890556711
757111,-5.726113275
757112,-7.459084241
757113,-8.780000125
757114,-9.21819082
757115,-9.485528572
757116,-10.37742588
757117,-11.41564274
757118,-12.18702007
757119,-12.33597261
757120,-9.877854044
757121,-9.647414621
757122,-9.739935136
757123,-9.68548439
757124,-9.593445241
757125,-9.574458609
757126,-9.724282022
757127,-10.12411924
757128,-10.56614459
757129,-11.12211414
757130,-11.65622805
757131,-11.78651429
757132,-11.96523128
757133,-12.06565655
757134,-12.21333242
757135,-12.29123697
757136,-12.27428568
757137,-12.2131708
757138,-13.57115535
757139,-13.79051406
757140,-12.87836043
757141,-13.39680902
757142,-13.48984171
757143,-13.68322642
757144,-13.384983
757145,-13.1897984
757146,-13.26236374
757147,-13.85691349
757148,-14.42823327
757149,-15.02243072
757150,-16.29517513
757151,-15.94228853
757152,-14.67207536
757153,-13.15055196
757154,-11.82722924
757155,-10.38347667
757156,-9.06182769
757157,-8.033014325
757158,-6.172130818
757159,-3.529622346
757160,-2.921461503
757161,-2.395930645
757162,-1.231506516
757163,-0.453076669
757164,0
757165,0
759510,0
759511,0
759512,0
759513,0
759514,0
759594,0
759595,0
759596,0
759597,0
759598,-7.19803E-07
759599,-0.005695927
759600,-0.018027435
759601,-0.031652955
759602,-0.015967918
759603,0
759604,0
759605,0
759606,0
759607,-0.005949836
759608,-0.061504322
759609,-0.158637537
759610,-0.267369272
759611,-0.334061913
759612,-0.390494878
759613,-0.45306704
759614,-0.522575406
759615,-0.598913697
759616,-0.68108241
759617,-0.768583174
759618,-0.857955553
759619,-0.942949202
759620,-1.023609032
759621,-1.088389017
759622,-1.135172571
759623,-1.164116589
759624,-1.185559539
759625,-1.221269496
759626,-1.296354738
759627,-1.463930265
759628,-1.677279743
759629,-2.217355643
759630,-1.965203157
759631,-1.61916643
759632,-1.093641894
759633,-0.718109656
759634,-0.585663198
759635,-1.252360767
759636,-1.985657722
759637,-2.560926242
759638,-2.284177291
759639,-1.599456295
759640,-0.94015962
759641,-0.253122195
759642,-1.339697878
759643,-2.091501407
759644,-2.33367427
759645,-2.189317675
759646,-2.226538077
759647,-2.453799641
759648,-2.726076627
759649,-3.030545833
759650,-3.351170739
759651,-3.729544736
759652,-4.306355459
759653,-4.189760831
759654,-3.76695786
759655,-3.741793117
759656,-3.84344418
759657,-3.9897524
759658,-4.052747974
759659,-4.09519858
759660,-4.324446506
759661,-4.454183064
759662,-4.565924208
759663,-4.667723227
759664,-4.790105873
759665,-4.954770822
759666,-5.008822755
759667,-5.147507314
759668,-5.28042827
759669,-5.47603261
759670,-5.727492842
759671,-6.002931844
759672,-6.169972229
759673,-6.345317921
759674,-6.484629185
759675,-6.584041141
759676,-6.605049742
759677,-6.486735452
759678,-6.155504507
759679,-5.567761313
759680,-4.728063439
759681,-4.51368728
759682,-4.312764951
759683,-4.053940633
759684,-3.722965487
759685,-3.626415857
759686,-2.478474589
759687,-1.043216628
759688,-0.663962089
759689,-1.4124212
759690,-3.055411466
759691,-4.614533741
759692,-6.081025914
759693,-7.216028728
759694,-7.164427808
759695,-8.407225204
759696,-10.08346126
759697,-10.87784533
759698,-11.88414321
759699,-11.47938071
759700,-10.25501474
759701,-10.12375299
759702,-10.04184403
759703,-9.835243854
759704,-9.571934926
759705,-9.427235037
759706,-9.650140036
759707,-9.972679651
759708,-10.28948124
759709,-11.01056165
759710,-11.35046648
759711,-11.62882391
759712,-11.79631485
759713,-11.90960328
759714,-11.96023275
759715,-12.02739377
759716,-12.20173661
759717,-13.23169003
759718,-14.18278081
759719,-12.10659359
759720,-12.68390951
759721,-13.90792317
759722,-13.86446303
759723,-12.86867963
759724,-13.59984546
759725,-13.31817312
759726,-13.36535745
759727,-14.00388592
759728,-14.62069362
759729,-14.98145997
759730,-15.32505062
759731,-14.68633147
759732,-13.82555378
759733,-12.78483242
759734,-11.58525215
759735,-10.47268285
759736,-9.554312164
759737,-8.264137427
759738,-6.057611646
759739,-4.540755686
759740,-3.756153577
759741,-3.265752406
759742,-2.463612415
759743,-0.336159496
759744,0
759745,0
762175,0
762176,0
762177,0
762178,0
762179,0
762180,0
762181,0
762182,0
762183,0
762184,0
762185,0
762186,0
762187,0
762188,-0.003677164
762189,-0.07228594
762190,-0.215813517
762191,-0.382166826
762192,-0.493038474
762193,-0.568354879
762194,-0.649264149
762195,-0.736810985
762196,-0.828807332
762197,-0.920354433
762198,-1.007816464
762199,-1.087040044
762200,-1.154385279
762201,-1.208944013
762202,-1.250969427
762203,-1.300587038
762204,-1.372028026
762205,-1.50476382
762206,-1.73932581
762207,-1.940787932
762208,-1.837013597
762209,-1.6303547
762210,-1.324367127
762211,-0.775320626
762212,-0.440677317
762213,-0.583315522
762214,-1.166895053
762215,-1.142868758
762216,-0.270660423
762217,-0.062431659
762221,-0.130350383
762222,-1.459012978
762223,-1.997337096
762224,-1.892273887
762225,-2.025778674
762226,-2.208001709
762227,-2.423411089
762228,-2.659899852
762229,-2.887920236
762230,-3.143397665
762231,-3.988435911
762232,-3.177625227
762233,-3.368444685
762234,-3.656792491
762235,-3.969366726
762236,-4.156611692
762237,-4.323394244
762238,-4.53787592
762239,-4.657352348
762240,-4.712765826
762241,-4.764627196
762242,-4.812042034
762243,-4.86640296
762244,-4.980373911
762245,-5.07683779
762246,-5.196532228
762247,-5.365250999
762248,-5.581290138
762249,-5.820036031
762250,-6.102959459
762251,-6.341716397
762252,-6.545991138
762253,-6.701533388
762254,-6.80707462
762255,-6.81732225
762256,-6.631788226
762257,-6.211735959
762258,-5.4585517
762259,-5.180818652
762260,-4.818482629
762261,-4.470644268
762262,-4.152460492
762263,-3.882406046
762264,-3.611018832
762265,-3.032666052
762266,-0.745303853
762267,-0.525020533
762268,-1.156992387
762269,-2.172348652
762270,-4.018694238
762271,-4.084840782
762272,-4.623495403
762273,-5.749549054
762274,-7.904216373
762275,-9.459095883
762276,-9.791153522
762277,-10.5939394
762278,-9.856239084
762279,-9.900625909
762280,-10.48290665
762281,-10.38294298
762282,-9.981865137
762283,-9.511624654
762284,-9.353284319
762285,-9.681000943
762286,-9.835489188
762287,-10.1413461
762288,-10.68859525
762289,-11.13547147
762290,-11.43783906
762291,-11.5991827
762292,-11.6661507
762293,-11.7132862
762294,-11.87542397
762295,-12.46637744
762296,-13.61709906
762297,-12.55015256
762298,-12.69749124
762299,-12.52429018
762300,-12.42268708
762301,-13.73763589
762302,-13.4940775
762303,-13.25420144
762304,-13.24077784
762305,-13.61074131
762306,-14.04273936
762307,-14.67527401
762308,-14.81945125
762309,-14.6137266
762310,-14.11729178
762311,-13.3559464
762312,-12.44066738
762313,-11.51493551
762314,-10.51387452
762315,-9.599425108
762316,-7.978304874
762317,-6.430725499
762318,-5.178370546
762319,-4.320118282
762320,-3.630807159
762321,-1.314784427
762322,-0.035091136
762323,0
764759,0
764760,0
764761,0
764762,0
764763,0
764764,0
764765,0
764766,0
764767,0
764768,0
764769,0
764770,-0.003971253
764771,-0.087497148
764772,-0.291068734
764773,-0.528783603
764774,-0.695414529
764775,-0.798803349
764776,-0.892147943
764777,-0.984306271
764778,-1.071322689
764779,-1.150308711
764780,-1.220132356
764781,-1.281726707
764782,-1.340409753
764783,-1.408668522
764784,-1.506195127
764785,-1.629555621
764786,-1.763001545
764787,-1.701923733
764788,-1.475638708
764789,-1.153046988
764790,-0.800510004
764791,-0.501259811
764792,-0.451805962
764793,-0.671256992
764794,-0.778422399
764795,-0.040514215
764796,0
764801,-0.014544095
764802,-0.578335884
764803,-1.272704583
764804,-1.619701862
764805,-1.810446033
764806,-1.899888103
764807,-1.964793443
764808,-2.004034798
764809,-2.012624681
764810,-2.516471979
764811,-2.117863897
764812,-2.5254505
764813,-3.124259589
764814,-3.745704215
764815,-4.222483834
764816,-4.465101874
764817,-4.671295683
764818,-4.830616482
764819,-4.879878882
764820,-4.905309888
764821,-4.894146616
764822,-4.854021158
764823,-4.875460838
764824,-4.961240776
764825,-5.049026697
764826,-5.171955821
764827,-5.373901634
764828,-5.638717447
764829,-5.888871945
764830,-6.143149448
764831,-6.423494545
764832,-6.651706197
764833,-6.853542133
764834,-6.955744034
764835,-6.849647021
764836,-6.641496936
764837,-5.934748215
764838,-5.589621025
764839,-5.486959268
764840,-5.207744334
764841,-4.757900862
764842,-4.429318011
764843,-4.013779713
764844,-3.582645854
764845,-2.752183754
764846,-0.701080899
764847,-0.54574376
764848,-0.743617764
764849,-1.956871979
764850,-2.614465416
764851,-2.669610306
764852,-3.095429663
764853,-4.81876488
764854,-8.001580197
764855,-9.352775629
764856,-8.609290196
764857,-7.368621158
764858,-5.459453389
764859,-6.825139796
764860,-9.05538506
764861,-10.89575819
764862,-10.2508929
764863,-9.57816129
764864,-9.643349171
764865,-9.717078392
764866,-9.86488623
764867,-10.21442652
764868,-10.62637928
764869,-11.00905476
764870,-11.27986149
764871,-11.42569212
764872,-11.51307167
764873,-11.70380771
764874,-11.94903576
764875,-12.35542956
764876,-12.88257762
764877,-13.1148925
764878,-13.81689152
764879,-12.6215761
764880,-13.58431967
764881,-13.47539492
764882,-13.38061698
764883,-13.46710938
764884,-13.41483234
764885,-13.62993781
764886,-14.17460224
764887,-14.40484749
764888,-14.40148141
764889,-14.1289527
764890,-13.61993145
764891,-13.03198245
764892,-12.41274932
764893,-11.49067885
764894,-10.58489344
764895,-9.320217732
764896,-7.925384848
764897,-6.605974686
764898,-5.500990388
764899,-4.562042468
764900,-2.709072432
764901,-0.107048989
764903,0
764904,0
764905,0
764906,0
767347,0
767348,0
767349,0
767350,0
767351,-0.010341687
767352,-0.134310188
767353,-0.417460129
767354,-0.722095314
767355,-0.926743578
767356,-1.04641716
767357,-1.131365681
767358,-1.210602705
767359,-1.282875474
767360,-1.348657505
767361,-1.416189575
767362,-1.487199485
767363,-1.56374612
767364,-1.635385934
767365,-1.599066494
767366,-1.449247441
767367,-1.198701251
767368,-0.880991792
767369,-0.58495016
767370,-0.425539505
767371,-0.442370673
767372,-0.527899754
767373,-0.023459887
767374,0
767377,0
767381,-0.020368824
767382,-0.290618307
767383,-1.223228533
767384,-1.509377782
767385,-1.468257618
767386,-1.400196801
767387,-1.277481326
767388,-1.234598479
767389,-1.043872838
767390,-1.50692735
767391,-2.237689577
767392,-3.064831531
767393,-3.973052257
767394,-4.597083353
767395,-4.770896871
767396,-4.97564978
767397,-4.992930702
767398,-5.014068947
767399,-5.017932083
767400,-4.985195709
767401,-4.908164946
767402,-4.890212553
767403,-4.903551855
767404,-4.922057121
767405,-5.063250829
767406,-5.263151999
767407,-5.639429613
767408,-5.905479652
767409,-6.169246111
767410,-6.462365428
767411,-6.748831664
767412,-6.945994629
767413,-6.954038905
767414,-6.825747899
767415,-6.343668604
767416,-5.652859607
767417,-5.599357059
767418,-5.525134845
767419,-5.407004846
767420,-4.972112787
767421,-5.055803027
767422,-4.002039732
767423,-3.658697898
767424,-2.883312669
767425,-1.008017469
767426,-0.71245426
767427,-1.118579688
767428,-1.980731279
767429,-2.171973239
767430,-2.392645235
767431,-3.057464539
767432,-5.752466899
767433,-6.854685086
767434,-8.022811459
767435,-4.198860567
767436,-2.468291199
767437,-0.967338411
767438,-3.122714335
767439,-9.089378334
767440,-11.86866276
767441,-10.8370734
767442,-9.588519379
767443,-9.791645352
767444,-10.00599506
767445,-10.06594605
767446,-10.280912
767447,-10.61000121
767448,-10.96274713
767449,-11.18084428
767450,-11.23592696
767451,-11.52807076
767452,-11.98310229
767453,-12.02298706
767454,-12.62045408
767455,-13.18439989
767456,-13.04785009
767457,-13.330877
767458,-13.49375194
767459,-13.75104786
767460,-13.45984238
767461,-13.17404238
767462,-13.24635076
767463,-13.42601421
767464,-13.87039639
767465,-14.09178636
767466,-14.20096691
767467,-14.10257989
767468,-13.69656747
767469,-13.29139568
767470,-12.71935851
767471,-12.20731302
767472,-11.45125452
767473,-10.44077899
767474,-9.201036635
767475,-7.945587685
767476,-6.799627982
767477,-5.640425482
767478,-4.433136383
767479,-2.30973983
767480,-0.129188172
767481,0
767482,0
767483,0
767484,0
767485,0
769929,0
769930,0
769931,0
769932,-3.62811E-08
769933,-0.048355837
769934,-0.263053438
769935,-0.595418962
769936,-0.900429922
769937,-1.122978693
769938,-1.257757821
769939,-1.335728207
769940,-1.403405617
769941,-1.462585725
769942,-1.513525785
769943,-1.544427968
769944,-1.514753471
769945,-1.407682972
769946,-1.212297442
769947,-0.975998348
769948,-0.715928394
769949,-0.489494831
769950,-0.341428578
769951,-0.113364601
769952,-0.000249296
769955,0
769956,0
769957,0
769958,0
769961,0
769962,-0.094144699
769963,-0.930926462
769964,-1.110395522
769965,-1.003293484
769966,-0.827341215
769967,-0.654649939
769968,-0.609081936
769969,-0.98638158
769970,-1.462232695
769971,-2.204690428
769972,-3.41056973
769973,-4.559124332
769974,-4.911302545
769975,-4.98434518
769976,-4.985751489
769977,-4.995307883
769978,-5.026279248
769979,-5.030699327
769980,-5.0201366
769981,-4.973515027
769982,-4.85839124
769983,-4.776065451
769984,-4.71848757
769985,-4.741856493
769986,-4.909030591
769987,-5.387650214
769988,-5.752143082
769989,-6.131450743
769990,-6.500740993
769991,-6.856415213
769992,-7.071453831
769993,-7.002419673
769994,-6.797702518
769995,-6.024638077
769996,-5.56236048
769997,-5.635282191
769998,-5.488543474
769999,-5.327923627
770000,-5.089430626
770001,-4.691098544
770002,-4.052865699
770003,-3.696650523
770004,-2.883124308
770005,-2.853539777
770006,-2.745156567
770007,-1.890548557
770008,-1.782289176
770009,-1.56003937
770010,-1.932574334
770011,-3.73323579
770012,-3.913389038
770018,-3.733838951
770019,-10.22133773
770020,-13.2019651
770021,-11.46718029
770022,-10.4290297
770023,-10.34067231
770024,-10.18038209
770025,-10.08617156
770026,-10.2443619
770027,-10.60203077
770028,-10.97686022
770029,-11.01344171
770030,-11.11611335
770031,-11.52552789
770032,-12.04610193
770033,-12.33097408
770034,-12.69235085
770035,-12.83524213
770036,-12.91487913
770037,-13.25126325
770038,-13.03286495
770039,-13.00919431
770040,-12.84741813
770041,-12.7828151
770042,-13.35577548
770043,-13.14426629
770044,-13.71892773
770045,-14.05753729
770046,-14.09634423
770047,-13.76716664
770048,-13.40011696
770049,-13.29331882
770050,-12.59982046
770051,-12.1054204
770052,-11.26287648
770053,-10.2225551
770054,-9.13981886
770055,-8.154582486
770056,-7.019093655
770057,-5.781544775
770058,-4.122203909
770059,-1.901580151
770060,-0.183940517
770061,-0.006664949
770062,0
770063,0
770064,-0.078830236
770065,-0.120527254
770066,0
772510,0
772511,0
772512,0
772513,-0.010546319
772514,-0.130149133
772515,-0.397578094
772516,-0.715697812
772517,-0.785958494
772518,-1.114810878
772519,-1.379773484
772520,-1.471162527
772521,-1.479873624
772522,-1.449766595
772523,-1.36303061
772524,-1.210398066
772525,-1.034652108
772526,-0.815533433
772527,-0.612558831
772528,-0.451868421
772529,-0.016394212
772530,0
772533,0
772534,0
772535,0
772536,0
772537,0
772538,0
772541,-0.00508822
772542,-0.14523117
772543,-0.542916534
772544,-0.53295119
772545,-0.343745443
772546,-0.246222907
772547,-0.469378363
772548,-0.790285919
772549,-1.162433698
772550,-2.029602278
772551,-3.585310226
772552,-5.081589825
772553,-4.714656409
772554,-4.671958434
772555,-4.713688445
772556,-4.802021425
772557,-4.940834464
772558,-4.972474393
772559,-4.972551132
772560,-4.885768639
772561,-4.763117986
772562,-4.591083138
772563,-4.396774358
772564,-4.313155044
772565,-4.61772686
772566,-5.107680093
772567,-5.590548875
772568,-6.046819281
772569,-6.506360417
772570,-6.925967363
772571,-7.243068356
772572,-7.128807307
772573,-6.756335857
772574,-6.0238358
772575,-5.666220419
772576,-5.640520825
772577,-5.331128082
772578,-5.243814226
772579,-5.142480876
772580,-4.756032953
772581,-4.055169919
772582,-3.348273532
772583,-2.39021268
772584,-3.5047384
772585,-2.82195653
772586,-1.496155188
772587,-1.069256463
772588,-2.15308384
772589,-2.420447753
772590,-2.660683816
772591,-0.352642065
772596,-0.021425048
772597,-4.657563091
772598,-12.27266136
772599,-13.26816106
772600,-12.32639761
772601,-11.26300089
772602,-10.52599588
772603,-10.02259288
772604,-9.825260742
772605,-10.07385371
772606,-10.70335017
772607,-11.03041276
772608,-10.93290244
772609,-11.20428703
772610,-11.61595144
772611,-11.94304775
772612,-12.22371551
772613,-12.46031502
772614,-12.48635878
772615,-12.66240501
772616,-12.32907652
772617,-12.22663626
772618,-12.5319839
772619,-13.66827036
772620,-13.97790262
772621,-13.17116233
772622,-13.56793578
772623,-14.36617427
772624,-14.31845276
772625,-14.03863612
772626,-13.49239737
772627,-13.28466121
772628,-12.98230641
772629,-12.54522146
772630,-11.94577317
